"Date","Open","High","Low","Close","Volume","Open Interest","Ticker"
"03011928","17.76000","17.76000","17.76000","17.76000","0","0","$SPX"
"04011928","17.72000","17.72000","17.72000","17.72000","0","0","$SPX"
"05011928","17.55000","17.55000","17.55000","17.55000","0","0","$SPX"
"06011928","17.66000","17.66000","17.66000","17.66000","0","0","$SPX"
"07011928","17.68000","17.68000","17.68000","17.68000","0","0","$SPX"
"09011928","17.50000","17.50000","17.50000","17.50000","0","0","$SPX"
"10011928","17.37000","17.37000","17.37000","17.37000","0","0","$SPX"
"11011928","17.35000","17.35000","17.35000","17.35000","0","0","$SPX"
"12011928","17.47000","17.47000","17.47000","17.47000","0","0","$SPX"
"13011928","17.58000","17.58000","17.58000","17.58000","0","0","$SPX"
"14011928","17.44000","17.44000","17.44000","17.44000","0","0","$SPX"
"16011928","17.29000","17.29000","17.29000","17.29000","0","0","$SPX"
"17011928","17.30000","17.30000","17.30000","17.30000","0","0","$SPX"
"18011928","17.26000","17.26000","17.26000","17.26000","0","0","$SPX"
"19011928","17.38000","17.38000","17.38000","17.38000","0","0","$SPX"
"20011928","17.48000","17.48000","17.48000","17.48000","0","0","$SPX"
"21011928","17.53000","17.53000","17.53000","17.53000","0","0","$SPX"
"23011928","17.64000","17.64000","17.64000","17.64000","0","0","$SPX"
"24011928","17.71000","17.71000","17.71000","17.71000","0","0","$SPX"
"25011928","17.52000","17.52000","17.52000","17.52000","0","0","$SPX"
"26011928","17.63000","17.63000","17.63000","17.63000","0","0","$SPX"
"27011928","17.69000","17.69000","17.69000","17.69000","0","0","$SPX"
"28011928","17.58000","17.58000","17.58000","17.58000","0","0","$SPX"
"30011928","17.49000","17.49000","17.49000","17.49000","0","0","$SPX"
"31011928","17.57000","17.57000","17.57000","17.57000","0","0","$SPX"
"01021928","17.53000","17.53000","17.53000","17.53000","0","0","$SPX"
"02021928","17.63000","17.63000","17.63000","17.63000","0","0","$SPX"
"03021928","17.40000","17.40000","17.40000","17.40000","0","0","$SPX"
"04021928","17.43000","17.43000","17.43000","17.43000","0","0","$SPX"
"06021928","17.45000","17.45000","17.45000","17.45000","0","0","$SPX"
"07021928","17.44000","17.44000","17.44000","17.44000","0","0","$SPX"
"08021928","17.49000","17.49000","17.49000","17.49000","0","0","$SPX"
"09021928","17.55000","17.55000","17.55000","17.55000","0","0","$SPX"
"10021928","17.54000","17.54000","17.54000","17.54000","0","0","$SPX"
"11021928","17.53000","17.53000","17.53000","17.53000","0","0","$SPX"
"14021928","17.44000","17.44000","17.44000","17.44000","0","0","$SPX"
"15021928","17.40000","17.40000","17.40000","17.40000","0","0","$SPX"
"16021928","17.35000","17.35000","17.35000","17.35000","0","0","$SPX"
"17021928","17.04000","17.04000","17.04000","17.04000","0","0","$SPX"
"18021928","16.99000","16.99000","16.99000","16.99000","0","0","$SPX"
"20021928","16.95000","16.95000","16.95000","16.95000","0","0","$SPX"
"21021928","17.11000","17.11000","17.11000","17.11000","0","0","$SPX"
"23021928","17.13000","17.13000","17.13000","17.13000","0","0","$SPX"
"24021928","17.18000","17.18000","17.18000","17.18000","0","0","$SPX"
"25021928","17.19000","17.19000","17.19000","17.19000","0","0","$SPX"
"27021928","17.11000","17.11000","17.11000","17.11000","0","0","$SPX"
"28021928","17.16000","17.16000","17.16000","17.16000","0","0","$SPX"
"29021928","17.26000","17.26000","17.26000","17.26000","0","0","$SPX"
"01031928","17.30000","17.30000","17.30000","17.30000","0","0","$SPX"
"02031928","17.30000","17.30000","17.30000","17.30000","0","0","$SPX"
"03031928","17.42000","17.42000","17.42000","17.42000","0","0","$SPX"
"05031928","17.57000","17.57000","17.57000","17.57000","0","0","$SPX"
"06031928","17.67000","17.67000","17.67000","17.67000","0","0","$SPX"
"07031928","17.58000","17.58000","17.58000","17.58000","0","0","$SPX"
"08031928","17.64000","17.64000","17.64000","17.64000","0","0","$SPX"
"09031928","17.93000","17.93000","17.93000","17.93000","0","0","$SPX"
"10031928","17.87000","17.87000","17.87000","17.87000","0","0","$SPX"
"12031928","18.00000","18.00000","18.00000","18.00000","0","0","$SPX"
"13031928","17.92000","17.92000","17.92000","17.92000","0","0","$SPX"
"14031928","17.93000","17.93000","17.93000","17.93000","0","0","$SPX"
"15031928","18.07000","18.07000","18.07000","18.07000","0","0","$SPX"
"16031928","18.26000","18.26000","18.26000","18.26000","0","0","$SPX"
"17031928","18.32000","18.32000","18.32000","18.32000","0","0","$SPX"
"19031928","18.36000","18.36000","18.36000","18.36000","0","0","$SPX"
"20031928","18.46000","18.46000","18.46000","18.46000","0","0","$SPX"
"21031928","18.65000","18.65000","18.65000","18.65000","0","0","$SPX"
"22031928","18.60000","18.60000","18.60000","18.60000","0","0","$SPX"
"23031928","18.78000","18.78000","18.78000","18.78000","0","0","$SPX"
"24031928","18.79000","18.79000","18.79000","18.79000","0","0","$SPX"
"26031928","19.05000","19.05000","19.05000","19.05000","0","0","$SPX"
"27031928","18.94000","18.94000","18.94000","18.94000","0","0","$SPX"
"28031928","18.89000","18.89000","18.89000","18.89000","0","0","$SPX"
"29031928","18.95000","18.95000","18.95000","18.95000","0","0","$SPX"
"30031928","19.28000","19.28000","19.28000","19.28000","0","0","$SPX"
"31031928","19.13000","19.13000","19.13000","19.13000","0","0","$SPX"
"02041928","18.91000","18.91000","18.91000","18.91000","0","0","$SPX"
"03041928","19.02000","19.02000","19.02000","19.02000","0","0","$SPX"
"04041928","18.99000","18.99000","18.99000","18.99000","0","0","$SPX"
"05041928","19.23000","19.23000","19.23000","19.23000","0","0","$SPX"
"09041928","19.27000","19.27000","19.27000","19.27000","0","0","$SPX"
"10041928","19.10000","19.10000","19.10000","19.10000","0","0","$SPX"
"11041928","19.44000","19.44000","19.44000","19.44000","0","0","$SPX"
"12041928","19.41000","19.41000","19.41000","19.41000","0","0","$SPX"
"13041928","19.73000","19.73000","19.73000","19.73000","0","0","$SPX"
"14041928","19.59000","19.59000","19.59000","19.59000","0","0","$SPX"
"16041928","19.68000","19.68000","19.68000","19.68000","0","0","$SPX"
"17041928","19.52000","19.52000","19.52000","19.52000","0","0","$SPX"
"18041928","19.52000","19.52000","19.52000","19.52000","0","0","$SPX"
"19041928","19.63000","19.63000","19.63000","19.63000","0","0","$SPX"
"20041928","19.34000","19.34000","19.34000","19.34000","0","0","$SPX"
"23041928","19.15000","19.15000","19.15000","19.15000","0","0","$SPX"
"24041928","19.25000","19.25000","19.25000","19.25000","0","0","$SPX"
"25041928","19.33000","19.33000","19.33000","19.33000","0","0","$SPX"
"26041928","19.47000","19.47000","19.47000","19.47000","0","0","$SPX"
"27041928","19.68000","19.68000","19.68000","19.68000","0","0","$SPX"
"28041928","19.75000","19.75000","19.75000","19.75000","0","0","$SPX"
"30041928","19.75000","19.75000","19.75000","19.75000","0","0","$SPX"
"01051928","19.78000","19.78000","19.78000","19.78000","0","0","$SPX"
"02051928","19.83000","19.83000","19.83000","19.83000","0","0","$SPX"
"03051928","19.93000","19.93000","19.93000","19.93000","0","0","$SPX"
"04051928","20.24000","20.24000","20.24000","20.24000","0","0","$SPX"
"07051928","20.41000","20.41000","20.41000","20.41000","0","0","$SPX"
"08051928","20.27000","20.27000","20.27000","20.27000","0","0","$SPX"
"09051928","20.24000","20.24000","20.24000","20.24000","0","0","$SPX"
"10051928","20.21000","20.21000","20.21000","20.21000","0","0","$SPX"
"11051928","20.36000","20.36000","20.36000","20.36000","0","0","$SPX"
"14051928","20.44000","20.44000","20.44000","20.44000","0","0","$SPX"
"15051928","20.39000","20.39000","20.39000","20.39000","0","0","$SPX"
"16051928","20.05000","20.05000","20.05000","20.05000","0","0","$SPX"
"17051928","20.12000","20.12000","20.12000","20.12000","0","0","$SPX"
"18051928","19.92000","19.92000","19.92000","19.92000","0","0","$SPX"
"21051928","19.63000","19.63000","19.63000","19.63000","0","0","$SPX"
"22051928","19.36000","19.36000","19.36000","19.36000","0","0","$SPX"
"23051928","19.75000","19.75000","19.75000","19.75000","0","0","$SPX"
"24051928","19.87000","19.87000","19.87000","19.87000","0","0","$SPX"
"25051928","19.90000","19.90000","19.90000","19.90000","0","0","$SPX"
"28051928","19.57000","19.57000","19.57000","19.57000","0","0","$SPX"
"29051928","19.82000","19.82000","19.82000","19.82000","0","0","$SPX"
"31051928","20.00000","20.00000","20.00000","20.00000","0","0","$SPX"
"01061928","20.07000","20.07000","20.07000","20.07000","0","0","$SPX"
"02061928","20.22000","20.22000","20.22000","20.22000","0","0","$SPX"
"04061928","19.80000","19.80000","19.80000","19.80000","0","0","$SPX"
"05061928","19.85000","19.85000","19.85000","19.85000","0","0","$SPX"
"06061928","19.66000","19.66000","19.66000","19.66000","0","0","$SPX"
"07061928","19.61000","19.61000","19.61000","19.61000","0","0","$SPX"
"08061928","19.37000","19.37000","19.37000","19.37000","0","0","$SPX"
"09061928","19.12000","19.12000","19.12000","19.12000","0","0","$SPX"
"11061928","18.68000","18.68000","18.68000","18.68000","0","0","$SPX"
"12061928","18.34000","18.34000","18.34000","18.34000","0","0","$SPX"
"13061928","18.89000","18.89000","18.89000","18.89000","0","0","$SPX"
"14061928","19.05000","19.05000","19.05000","19.05000","0","0","$SPX"
"15061928","18.74000","18.74000","18.74000","18.74000","0","0","$SPX"
"16061928","18.75000","18.75000","18.75000","18.75000","0","0","$SPX"
"18061928","18.40000","18.40000","18.40000","18.40000","0","0","$SPX"
"19061928","18.34000","18.34000","18.34000","18.34000","0","0","$SPX"
"20061928","18.57000","18.57000","18.57000","18.57000","0","0","$SPX"
"21061928","18.56000","18.56000","18.56000","18.56000","0","0","$SPX"
"22061928","18.54000","18.54000","18.54000","18.54000","0","0","$SPX"
"23061928","18.46000","18.46000","18.46000","18.46000","0","0","$SPX"
"25061928","18.47000","18.47000","18.47000","18.47000","0","0","$SPX"
"26061928","18.68000","18.68000","18.68000","18.68000","0","0","$SPX"
"27061928","18.86000","18.86000","18.86000","18.86000","0","0","$SPX"
"28061928","19.07000","19.07000","19.07000","19.07000","0","0","$SPX"
"29061928","19.14000","19.14000","19.14000","19.14000","0","0","$SPX"
"30061928","19.19000","19.19000","19.19000","19.19000","0","0","$SPX"
"02071928","18.98000","18.98000","18.98000","18.98000","0","0","$SPX"
"03071928","19.29000","19.29000","19.29000","19.29000","0","0","$SPX"
"05071928","19.48000","19.48000","19.48000","19.48000","0","0","$SPX"
"06071928","19.39000","19.39000","19.39000","19.39000","0","0","$SPX"
"07071928","19.44000","19.44000","19.44000","19.44000","0","0","$SPX"
"09071928","19.46000","19.46000","19.46000","19.46000","0","0","$SPX"
"10071928","19.43000","19.43000","19.43000","19.43000","0","0","$SPX"
"11071928","18.95000","18.95000","18.95000","18.95000","0","0","$SPX"
"12071928","18.81000","18.81000","18.81000","18.81000","0","0","$SPX"
"13071928","18.96000","18.96000","18.96000","18.96000","0","0","$SPX"
"14071928","18.93000","18.93000","18.93000","18.93000","0","0","$SPX"
"16071928","18.70000","18.70000","18.70000","18.70000","0","0","$SPX"
"17071928","18.80000","18.80000","18.80000","18.80000","0","0","$SPX"
"18071928","19.03000","19.03000","19.03000","19.03000","0","0","$SPX"
"19071928","18.99000","18.99000","18.99000","18.99000","0","0","$SPX"
"20071928","19.03000","19.03000","19.03000","19.03000","0","0","$SPX"
"21071928","18.96000","18.96000","18.96000","18.96000","0","0","$SPX"
"23071928","19.12000","19.12000","19.12000","19.12000","0","0","$SPX"
"24071928","19.09000","19.09000","19.09000","19.09000","0","0","$SPX"
"25071928","19.20000","19.20000","19.20000","19.20000","0","0","$SPX"
"26071928","19.24000","19.24000","19.24000","19.24000","0","0","$SPX"
"27071928","19.42000","19.42000","19.42000","19.42000","0","0","$SPX"
"28071928","19.47000","19.47000","19.47000","19.47000","0","0","$SPX"
"30071928","19.47000","19.47000","19.47000","19.47000","0","0","$SPX"
"31071928","19.43000","19.43000","19.43000","19.43000","0","0","$SPX"
"01081928","19.42000","19.42000","19.42000","19.42000","0","0","$SPX"
"02081928","19.33000","19.33000","19.33000","19.33000","0","0","$SPX"
"03081928","19.36000","19.36000","19.36000","19.36000","0","0","$SPX"
"04081928","19.41000","19.41000","19.41000","19.41000","0","0","$SPX"
"06081928","19.58000","19.58000","19.58000","19.58000","0","0","$SPX"
"07081928","19.49000","19.49000","19.49000","19.49000","0","0","$SPX"
"08081928","19.25000","19.25000","19.25000","19.25000","0","0","$SPX"
"09081928","19.30000","19.30000","19.30000","19.30000","0","0","$SPX"
"10081928","19.25000","19.25000","19.25000","19.25000","0","0","$SPX"
"11081928","19.30000","19.30000","19.30000","19.30000","0","0","$SPX"
"13081928","19.29000","19.29000","19.29000","19.29000","0","0","$SPX"
"14081928","19.13000","19.13000","19.13000","19.13000","0","0","$SPX"
"15081928","19.47000","19.47000","19.47000","19.47000","0","0","$SPX"
"16081928","19.61000","19.61000","19.61000","19.61000","0","0","$SPX"
"17081928","19.64000","19.64000","19.64000","19.64000","0","0","$SPX"
"18081928","19.71000","19.71000","19.71000","19.71000","0","0","$SPX"
"20081928","19.77000","19.77000","19.77000","19.77000","0","0","$SPX"
"21081928","20.02000","20.02000","20.02000","20.02000","0","0","$SPX"
"22081928","20.00000","20.00000","20.00000","20.00000","0","0","$SPX"
"23081928","20.02000","20.02000","20.02000","20.02000","0","0","$SPX"
"24081928","20.34000","20.34000","20.34000","20.34000","0","0","$SPX"
"25081928","20.45000","20.45000","20.45000","20.45000","0","0","$SPX"
"27081928","20.38000","20.38000","20.38000","20.38000","0","0","$SPX"
"28081928","20.54000","20.54000","20.54000","20.54000","0","0","$SPX"
