"Date","Open","High","Low","Close","Volume","Open Interest","Ticker"
"11091989","57.81000","57.81000","57.81000","57.81000","0","0","$SPXS"
"12091989","57.85000","57.85000","57.85000","57.85000","0","0","$SPXS"
"13091989","57.16000","57.16000","57.16000","57.16000","0","0","$SPXS"
"14091989","56.95000","56.95000","56.95000","56.95000","0","0","$SPXS"
"15091989","57.01000","57.01000","57.01000","57.01000","0","0","$SPXS"
"18091989","57.28000","57.28000","57.28000","57.28000","0","0","$SPXS"
"19091989","57.54000","57.54000","57.54000","57.54000","0","0","$SPXS"
"20091989","57.44000","57.44000","57.44000","57.44000","0","0","$SPXS"
"21091989","57.13000","57.13000","57.13000","57.13000","0","0","$SPXS"
"22091989","57.28000","57.28000","57.28000","57.28000","0","0","$SPXS"
"25091989","56.92000","56.92000","56.92000","56.92000","0","0","$SPXS"
"26091989","57.09000","57.09000","57.09000","57.09000","0","0","$SPXS"
"27091989","57.46000","57.46000","57.46000","57.46000","0","0","$SPXS"
"28091989","58.77000","58.77000","58.77000","58.77000","0","0","$SPXS"
"29091989","58.93000","58.93000","58.93000","58.93000","0","0","$SPXS"
"02101989","59.15000","59.15000","59.15000","59.15000","0","0","$SPXS"
"03101989","60.14000","60.14000","60.14000","60.14000","0","0","$SPXS"
"04101989","60.59000","60.59000","60.59000","60.59000","0","0","$SPXS"
"05101989","60.70000","60.70000","60.70000","60.70000","0","0","$SPXS"
"06101989","61.17000","61.17000","61.17000","61.17000","0","0","$SPXS"
"09101989","61.28000","61.28000","61.28000","61.28000","0","0","$SPXS"
"10101989","61.23000","61.23000","61.23000","61.23000","0","0","$SPXS"
"11101989","61.03000","61.03000","61.03000","61.03000","0","0","$SPXS"
"12101989","60.51000","60.51000","60.51000","60.51000","0","0","$SPXS"
"13101989","56.32000","56.32000","56.32000","56.32000","0","0","$SPXS"
"16101989","58.43000","58.43000","58.43000","58.43000","0","0","$SPXS"
"17101989","58.61000","58.61000","58.61000","58.61000","0","0","$SPXS"
"18101989","58.90000","58.90000","58.90000","58.90000","0","0","$SPXS"
"19101989","59.95000","59.95000","59.95000","59.95000","0","0","$SPXS"
"20101989","59.92000","59.92000","59.92000","59.92000","0","0","$SPXS"
"23101989","59.85000","59.85000","59.85000","59.85000","0","0","$SPXS"
"24101989","60.20000","60.20000","60.20000","60.20000","0","0","$SPXS"
"25101989","59.67000","59.67000","59.67000","59.67000","0","0","$SPXS"
"26101989","58.57000","58.57000","58.57000","58.57000","0","0","$SPXS"
"27101989","58.00000","58.00000","58.00000","58.00000","0","0","$SPXS"
"30101989","58.20000","58.20000","58.20000","58.20000","0","0","$SPXS"
"31101989","59.15000","59.15000","59.15000","59.15000","0","0","$SPXS"
"01111989","59.35000","59.35000","59.35000","59.35000","0","0","$SPXS"
"02111989","58.84000","58.84000","58.84000","58.84000","0","0","$SPXS"
"03111989","58.63000","58.63000","58.63000","58.63000","0","0","$SPXS"
"06111989","57.70000","57.70000","57.70000","57.70000","0","0","$SPXS"
"07111989","58.02000","58.02000","58.02000","58.02000","0","0","$SPXS"
"08111989","58.90000","58.90000","58.90000","58.90000","0","0","$SPXS"
"09111989","58.46000","58.46000","58.46000","58.46000","0","0","$SPXS"
"10111989","58.91000","58.91000","58.91000","58.91000","0","0","$SPXS"
"13111989","59.21000","59.21000","59.21000","59.21000","0","0","$SPXS"
"14111989","58.68000","58.68000","58.68000","58.68000","0","0","$SPXS"
"15111989","59.40000","59.40000","59.40000","59.40000","0","0","$SPXS"
"16111989","59.78000","59.78000","59.78000","59.78000","0","0","$SPXS"
"17111989","59.78000","59.78000","59.78000","59.78000","0","0","$SPXS"
"20111989","59.42000","59.42000","59.42000","59.42000","0","0","$SPXS"
"21111989","59.44000","59.44000","59.44000","59.44000","0","0","$SPXS"
"22111989","59.98000","59.98000","59.98000","59.98000","0","0","$SPXS"
"24111989","60.37000","60.37000","60.37000","60.37000","0","0","$SPXS"
"27111989","60.44000","60.44000","60.44000","60.44000","0","0","$SPXS"
"28111989","60.39000","60.39000","60.39000","60.39000","0","0","$SPXS"
"29111989","60.07000","60.07000","60.07000","60.07000","0","0","$SPXS"
"30111989","60.65000","60.65000","60.65000","60.65000","0","0","$SPXS"
"01121989","61.60000","61.60000","61.60000","61.60000","0","0","$SPXS"
"04121989","61.71000","61.71000","61.71000","61.71000","0","0","$SPXS"
"05121989","60.98000","60.98000","60.98000","60.98000","0","0","$SPXS"
"06121989","60.41000","60.41000","60.41000","60.41000","0","0","$SPXS"
"07121989","60.30000","60.30000","60.30000","60.30000","0","0","$SPXS"
"08121989","60.89000","60.89000","60.89000","60.89000","0","0","$SPXS"
"11121989","61.10000","61.10000","61.10000","61.10000","0","0","$SPXS"
"12121989","61.81000","61.81000","61.81000","61.81000","0","0","$SPXS"
"13121989","62.00000","62.00000","62.00000","62.00000","0","0","$SPXS"
"14121989","61.70000","61.70000","61.70000","61.70000","0","0","$SPXS"
"15121989","61.56000","61.56000","61.56000","61.56000","0","0","$SPXS"
"18121989","60.64000","60.64000","60.64000","60.64000","0","0","$SPXS"
"19121989","60.29000","60.29000","60.29000","60.29000","0","0","$SPXS"
"20121989","60.10000","60.10000","60.10000","60.10000","0","0","$SPXS"
"21121989","60.15000","60.15000","60.15000","60.15000","0","0","$SPXS"
"22121989","60.57000","60.57000","60.57000","60.57000","0","0","$SPXS"
"26121989","60.36000","60.36000","60.36000","60.36000","0","0","$SPXS"
"27121989","60.75000","60.75000","60.75000","60.75000","0","0","$SPXS"
"28121989","61.54000","61.54000","61.54000","61.54000","0","0","$SPXS"
"29121989","62.33000","62.33000","62.33000","62.33000","0","0","$SPXS"
"02011990","62.86000","62.86000","62.86000","62.86000","0","0","$SPXS"
"03011990","62.72000","62.72000","62.72000","62.72000","0","0","$SPXS"
"04011990","61.89000","61.89000","61.89000","61.89000","0","0","$SPXS"
"05011990","61.38000","61.38000","61.38000","61.38000","0","0","$SPXS"
"08011990","61.41000","61.41000","61.41000","61.41000","0","0","$SPXS"
"09011990","60.72000","60.72000","60.72000","60.72000","0","0","$SPXS"
"10011990","60.19000","60.19000","60.19000","60.19000","0","0","$SPXS"
"11011990","60.34000","60.34000","60.34000","60.34000","0","0","$SPXS"
"12011990","58.85000","58.85000","58.85000","58.85000","0","0","$SPXS"
"15011990","58.41000","58.41000","58.41000","58.41000","0","0","$SPXS"
"16011990","59.21000","59.21000","59.21000","59.21000","0","0","$SPXS"
"17011990","58.53000","58.53000","58.53000","58.53000","0","0","$SPXS"
"18011990","58.68000","58.68000","58.68000","58.68000","0","0","$SPXS"
"19011990","58.64000","58.64000","58.64000","58.64000","0","0","$SPXS"
"22011990","57.16000","57.16000","57.16000","57.16000","0","0","$SPXS"
"23011990","57.33000","57.33000","57.33000","57.33000","0","0","$SPXS"
"24011990","56.91000","56.91000","56.91000","56.91000","0","0","$SPXS"
"25011990","55.62000","55.62000","55.62000","55.62000","0","0","$SPXS"
"26011990","55.43000","55.43000","55.43000","55.43000","0","0","$SPXS"
"29011990","55.41000","55.41000","55.41000","55.41000","0","0","$SPXS"
"30011990","55.00000","55.00000","55.00000","55.00000","0","0","$SPXS"
"31011990","56.33000","56.33000","56.33000","56.33000","0","0","$SPXS"
"01021990","56.32000","56.32000","56.32000","56.32000","0","0","$SPXS"
"02021990","56.72000","56.72000","56.72000","56.72000","0","0","$SPXS"
"05021990","56.78000","56.78000","56.78000","56.78000","0","0","$SPXS"
"06021990","56.39000","56.39000","56.39000","56.39000","0","0","$SPXS"
"07021990","57.03000","57.03000","57.03000","57.03000","0","0","$SPXS"
"08021990","56.90000","56.90000","56.90000","56.90000","0","0","$SPXS"
"09021990","56.97000","56.97000","56.97000","56.97000","0","0","$SPXS"
"12021990","56.27000","56.27000","56.27000","56.27000","0","0","$SPXS"
"13021990","56.16000","56.16000","56.16000","56.16000","0","0","$SPXS"
"14021990","56.19000","56.19000","56.19000","56.19000","0","0","$SPXS"
"15021990","56.63000","56.63000","56.63000","56.63000","0","0","$SPXS"
"16021990","56.29000","56.29000","56.29000","56.29000","0","0","$SPXS"
"20021990","55.47000","55.47000","55.47000","55.47000","0","0","$SPXS"
"21021990","55.18000","55.18000","55.18000","55.18000","0","0","$SPXS"
"22021990","54.87000","54.87000","54.87000","54.87000","0","0","$SPXS"
"23021990","54.57000","54.57000","54.57000","54.57000","0","0","$SPXS"
"26021990","55.17000","55.17000","55.17000","55.17000","0","0","$SPXS"
"27021990","55.29000","55.29000","55.29000","55.29000","0","0","$SPXS"
"28021990","55.44000","55.44000","55.44000","55.44000","0","0","$SPXS"
"01031990","55.14000","55.14000","55.14000","55.14000","0","0","$SPXS"
"02031990","55.26000","55.26000","55.26000","55.26000","0","0","$SPXS"
