"Date","Open","High","Low","Close","Volume","Open Interest","Ticker"
"04121989","72.96000","72.96000","72.96000","72.96000","0","0","$SPXA"
"05121989","72.50000","72.50000","72.50000","72.50000","0","0","$SPXA"
"06121989","72.51000","72.51000","72.51000","72.51000","0","0","$SPXA"
"07121989","72.15000","72.15000","72.15000","72.15000","0","0","$SPXA"
"08121989","71.92000","71.92000","71.92000","71.92000","0","0","$SPXA"
"11121989","71.35000","71.35000","71.35000","71.35000","0","0","$SPXA"
"12121989","71.48000","71.48000","71.48000","71.48000","0","0","$SPXA"
"13121989","71.46000","71.46000","71.46000","71.46000","0","0","$SPXA"
"14121989","71.37000","71.37000","71.37000","71.37000","0","0","$SPXA"
"15121989","71.13000","71.13000","71.13000","71.13000","0","0","$SPXA"
"18121989","70.02000","70.02000","70.02000","70.02000","0","0","$SPXA"
"19121989","69.90000","69.90000","69.90000","69.90000","0","0","$SPXA"
"20121989","69.77000","69.77000","69.77000","69.77000","0","0","$SPXA"
"21121989","70.15000","70.15000","70.15000","70.15000","0","0","$SPXA"
"22121989","70.92000","70.92000","70.92000","70.92000","0","0","$SPXA"
"26121989","70.65000","70.65000","70.65000","70.65000","0","0","$SPXA"
"27121989","71.35000","71.35000","71.35000","71.35000","0","0","$SPXA"
"28121989","72.13000","72.13000","72.13000","72.13000","0","0","$SPXA"
"29121989","72.56000","72.56000","72.56000","72.56000","0","0","$SPXA"
"02011990","73.63000","73.63000","73.63000","73.63000","0","0","$SPXA"
"03011990","74.18000","74.18000","74.18000","74.18000","0","0","$SPXA"
"04011990","73.68000","73.68000","73.68000","73.68000","0","0","$SPXA"
"05011990","72.60000","72.60000","72.60000","72.60000","0","0","$SPXA"
"08011990","73.01000","73.01000","73.01000","73.01000","0","0","$SPXA"
"09011990","72.18000","72.18000","72.18000","72.18000","0","0","$SPXA"
"10011990","71.84000","71.84000","71.84000","71.84000","0","0","$SPXA"
"11011990","72.26000","72.26000","72.26000","72.26000","0","0","$SPXA"
"12011990","70.42000","70.42000","70.42000","70.42000","0","0","$SPXA"
"15011990","69.57000","69.57000","69.57000","69.57000","0","0","$SPXA"
"16011990","70.08000","70.08000","70.08000","70.08000","0","0","$SPXA"
"17011990","69.70000","69.70000","69.70000","69.70000","0","0","$SPXA"
"18011990","70.25000","70.25000","70.25000","70.25000","0","0","$SPXA"
"19011990","70.53000","70.53000","70.53000","70.53000","0","0","$SPXA"
"22011990","68.61000","68.61000","68.61000","68.61000","0","0","$SPXA"
"23011990","68.77000","68.77000","68.77000","68.77000","0","0","$SPXA"
"24011990","68.74000","68.74000","68.74000","68.74000","0","0","$SPXA"
"25011990","67.64000","67.64000","67.64000","67.64000","0","0","$SPXA"
"26011990","67.52000","67.52000","67.52000","67.52000","0","0","$SPXA"
"29011990","67.41000","67.41000","67.41000","67.41000","0","0","$SPXA"
"30011990","66.87000","66.87000","66.87000","66.87000","0","0","$SPXA"
"31011990","67.78000","67.78000","67.78000","67.78000","0","0","$SPXA"
"01021990","68.15000","68.15000","68.15000","68.15000","0","0","$SPXA"
"02021990","68.88000","68.88000","68.88000","68.88000","0","0","$SPXA"
"05021990","68.78000","68.78000","68.78000","68.78000","0","0","$SPXA"
"06021990","68.09000","68.09000","68.09000","68.09000","0","0","$SPXA"
"07021990","68.79000","68.79000","68.79000","68.79000","0","0","$SPXA"
"08021990","68.54000","68.54000","68.54000","68.54000","0","0","$SPXA"
"09021990","68.47000","68.47000","68.47000","68.47000","0","0","$SPXA"
"12021990","67.93000","67.93000","67.93000","67.93000","0","0","$SPXA"
"13021990","67.93000","67.93000","67.93000","67.93000","0","0","$SPXA"
"14021990","68.27000","68.27000","68.27000","68.27000","0","0","$SPXA"
"15021990","69.04000","69.04000","69.04000","69.04000","0","0","$SPXA"
"16021990","68.22000","68.22000","68.22000","68.22000","0","0","$SPXA"
"20021990","67.31000","67.31000","67.31000","67.31000","0","0","$SPXA"
"21021990","66.76000","66.76000","66.76000","66.76000","0","0","$SPXA"
"22021990","65.80000","65.80000","65.80000","65.80000","0","0","$SPXA"
"23021990","64.65000","64.65000","64.65000","64.65000","0","0","$SPXA"
"26021990","65.45000","65.45000","65.45000","65.45000","0","0","$SPXA"
"27021990","65.80000","65.80000","65.80000","65.80000","0","0","$SPXA"
"28021990","65.86000","65.86000","65.86000","65.86000","0","0","$SPXA"
"01031990","66.55000","66.55000","66.55000","66.55000","0","0","$SPXA"
"02031990","67.19000","67.19000","67.19000","67.19000","0","0","$SPXA"
"05031990","66.62000","66.62000","66.62000","66.62000","0","0","$SPXA"
"06031990","67.47000","67.47000","67.47000","67.47000","0","0","$SPXA"
"07031990","67.27000","67.27000","67.27000","67.27000","0","0","$SPXA"
"08031990","67.69000","67.69000","67.69000","67.69000","0","0","$SPXA"
"09031990","67.41000","67.41000","67.41000","67.41000","0","0","$SPXA"
"12031990","67.33000","67.33000","67.33000","67.33000","0","0","$SPXA"
"13031990","66.11000","66.11000","66.11000","66.11000","0","0","$SPXA"
"14031990","66.31000","66.31000","66.31000","66.31000","0","0","$SPXA"
"15031990","67.06000","67.06000","67.06000","67.06000","0","0","$SPXA"
"16031990","67.77000","67.77000","67.77000","67.77000","0","0","$SPXA"
"19031990","68.12000","68.12000","68.12000","68.12000","0","0","$SPXA"
"20031990","67.61000","67.61000","67.61000","67.61000","0","0","$SPXA"
"21031990","67.18000","67.18000","67.18000","67.18000","0","0","$SPXA"
"22031990","66.44000","66.44000","66.44000","66.44000","0","0","$SPXA"
"23031990","67.01000","67.01000","67.01000","67.01000","0","0","$SPXA"
"26031990","67.22000","67.22000","67.22000","67.22000","0","0","$SPXA"
"27031990","68.36000","68.36000","68.36000","68.36000","0","0","$SPXA"
"28031990","68.60000","68.60000","68.60000","68.60000","0","0","$SPXA"
"29031990","68.42000","68.42000","68.42000","68.42000","0","0","$SPXA"
"30031990","68.07000","68.07000","68.07000","68.07000","0","0","$SPXA"
"02041990","67.85000","67.85000","67.85000","67.85000","0","0","$SPXA"
"03041990","68.98000","68.98000","68.98000","68.98000","0","0","$SPXA"
"04041990","68.68000","68.68000","68.68000","68.68000","0","0","$SPXA"
"05041990","68.92000","68.92000","68.92000","68.92000","0","0","$SPXA"
"06041990","68.99000","68.99000","68.99000","68.99000","0","0","$SPXA"
"09041990","69.67000","69.67000","69.67000","69.67000","0","0","$SPXA"
"10041990","69.93000","69.93000","69.93000","69.93000","0","0","$SPXA"
"11041990","70.03000","70.03000","70.03000","70.03000","0","0","$SPXA"
"12041990","70.56000","70.56000","70.56000","70.56000","0","0","$SPXA"
"16041990","70.17000","70.17000","70.17000","70.17000","0","0","$SPXA"
"17041990","70.28000","70.28000","70.28000","70.28000","0","0","$SPXA"
"18041990","69.72000","69.72000","69.72000","69.72000","0","0","$SPXA"
"19041990","69.07000","69.07000","69.07000","69.07000","0","0","$SPXA"
"20041990","68.47000","68.47000","68.47000","68.47000","0","0","$SPXA"
"23041990","67.54000","67.54000","67.54000","67.54000","0","0","$SPXA"
"24041990","67.48000","67.48000","67.48000","67.48000","0","0","$SPXA"
"25041990","67.75000","67.75000","67.75000","67.75000","0","0","$SPXA"
"26041990","68.65000","68.65000","68.65000","68.65000","0","0","$SPXA"
"27041990","67.96000","67.96000","67.96000","67.96000","0","0","$SPXA"
"30041990","68.25000","68.25000","68.25000","68.25000","0","0","$SPXA"
"01051990","68.72000","68.72000","68.72000","68.72000","0","0","$SPXA"
"02051990","69.32000","69.32000","69.32000","69.32000","0","0","$SPXA"
"03051990","69.43000","69.43000","69.43000","69.43000","0","0","$SPXA"
"04051990","69.77000","69.77000","69.77000","69.77000","0","0","$SPXA"
"07051990","70.32000","70.32000","70.32000","70.32000","0","0","$SPXA"
"08051990","70.83000","70.83000","70.83000","70.83000","0","0","$SPXA"
"09051990","71.03000","71.03000","71.03000","71.03000","0","0","$SPXA"
"10051990","71.55000","71.55000","71.55000","71.55000","0","0","$SPXA"
"11051990","73.20000","73.20000","73.20000","73.20000","0","0","$SPXA"
"14051990","73.66000","73.66000","73.66000","73.66000","0","0","$SPXA"
"15051990","73.47000","73.47000","73.47000","73.47000","0","0","$SPXA"
"16051990","73.39000","73.39000","73.39000","73.39000","0","0","$SPXA"
"17051990","73.78000","73.78000","73.78000","73.78000","0","0","$SPXA"
"18051990","73.68000","73.68000","73.68000","73.68000","0","0","$SPXA"
"21051990","75.08000","75.08000","75.08000","75.08000","0","0","$SPXA"
"22051990","75.83000","75.83000","75.83000","75.83000","0","0","$SPXA"
"23051990","76.18000","76.18000","76.18000","76.18000","0","0","$SPXA"
"24051990","76.23000","76.23000","76.23000","76.23000","0","0","$SPXA"
"25051990","75.83000","75.83000","75.83000","75.83000","0","0","$SPXA"
"29051990","76.86000","76.86000","76.86000","76.86000","0","0","$SPXA"
"30051990","76.93000","76.93000","76.93000","76.93000","0","0","$SPXA"
"31051990","77.01000","77.01000","77.01000","77.01000","0","0","$SPXA"
"01061990","77.49000","77.49000","77.49000","77.49000","0","0","$SPXA"
"04061990","78.00000","78.00000","78.00000","78.00000","0","0","$SPXA"
"05061990","77.91000","77.91000","77.91000","77.91000","0","0","$SPXA"
"06061990","77.70000","77.70000","77.70000","77.70000","0","0","$SPXA"
"07061990","76.93000","76.93000","76.93000","76.93000","0","0","$SPXA"
"08061990","75.71000","75.71000","75.71000","75.71000","0","0","$SPXA"
"11061990","76.56000","76.56000","76.56000","76.56000","0","0","$SPXA"
"12061990","78.10000","78.10000","78.10000","78.10000","0","0","$SPXA"
"13061990","77.91000","77.91000","77.91000","77.91000","0","0","$SPXA"
"14061990","77.71000","77.71000","77.71000","77.71000","0","0","$SPXA"
"15061990","77.75000","77.75000","77.75000","77.75000","0","0","$SPXA"
"18061990","76.64000","76.64000","76.64000","76.64000","0","0","$SPXA"
"19061990","76.66000","76.66000","76.66000","76.66000","0","0","$SPXA"
"20061990","77.46000","77.46000","77.46000","77.46000","0","0","$SPXA"
"21061990","78.71000","78.71000","78.71000","78.71000","0","0","$SPXA"
"22061990","77.82000","77.82000","77.82000","77.82000","0","0","$SPXA"
"25061990","77.19000","77.19000","77.19000","77.19000","0","0","$SPXA"
"26061990","77.56000","77.56000","77.56000","77.56000","0","0","$SPXA"
"27061990","79.32000","79.32000","79.32000","79.32000","0","0","$SPXA"
"28061990","80.87000","80.87000","80.87000","80.87000","0","0","$SPXA"
"29061990","80.36000","80.36000","80.36000","80.36000","0","0","$SPXA"
"02071990","80.89000","80.89000","80.89000","80.89000","0","0","$SPXA"
"03071990","81.39000","81.39000","81.39000","81.39000","0","0","$SPXA"
"05071990","80.75000","80.75000","80.75000","80.75000","0","0","$SPXA"
"06071990","81.43000","81.43000","81.43000","81.43000","0","0","$SPXA"
"09071990","81.34000","81.34000","81.34000","81.34000","0","0","$SPXA"
"10071990","81.10000","81.10000","81.10000","81.10000","0","0","$SPXA"
"11071990","82.74000","82.74000","82.74000","82.74000","0","0","$SPXA"
"12071990","83.29000","83.29000","83.29000","83.29000","0","0","$SPXA"
"13071990","83.77000","83.77000","83.77000","83.77000","0","0","$SPXA"
"16071990","84.45000","84.45000","84.45000","84.45000","0","0","$SPXA"
"17071990","84.36000","84.36000","84.36000","84.36000","0","0","$SPXA"
"18071990","83.76000","83.76000","83.76000","83.76000","0","0","$SPXA"
"19071990","83.92000","83.92000","83.92000","83.92000","0","0","$SPXA"
"20071990","83.66000","83.66000","83.66000","83.66000","0","0","$SPXA"
"23071990","81.85000","81.85000","81.85000","81.85000","0","0","$SPXA"
"24071990","81.77000","81.77000","81.77000","81.77000","0","0","$SPXA"
"25071990","82.84000","82.84000","82.84000","82.84000","0","0","$SPXA"
"26071990","82.62000","82.62000","82.62000","82.62000","0","0","$SPXA"
"27071990","81.96000","81.96000","81.96000","81.96000","0","0","$SPXA"
"30071990","82.18000","82.18000","82.18000","82.18000","0","0","$SPXA"
"31071990","82.80000","82.80000","82.80000","82.80000","0","0","$SPXA"
"01081990","82.98000","82.98000","82.98000","82.98000","0","0","$SPXA"
"02081990","80.81000","80.81000","80.81000","80.81000","0","0","$SPXA"
"03081990","78.65000","78.65000","78.65000","78.65000","0","0","$SPXA"
"06081990","75.52000","75.52000","75.52000","75.52000","0","0","$SPXA"
"07081990","76.34000","76.34000","76.34000","76.34000","0","0","$SPXA"
"08081990","78.23000","78.23000","78.23000","78.23000","0","0","$SPXA"
"09081990","78.49000","78.49000","78.49000","78.49000","0","0","$SPXA"
"10081990","77.15000","77.15000","77.15000","77.15000","0","0","$SPXA"
"13081990","78.42000","78.42000","78.42000","78.42000","0","0","$SPXA"
"14081990","78.76000","78.76000","78.76000","78.76000","0","0","$SPXA"
"15081990","79.14000","79.14000","79.14000","79.14000","0","0","$SPXA"
"16081990","76.74000","76.74000","76.74000","76.74000","0","0","$SPXA"
"17081990","75.84000","75.84000","75.84000","75.84000","0","0","$SPXA"
"20081990","75.74000","75.74000","75.74000","75.74000","0","0","$SPXA"
"21081990","74.27000","74.27000","74.27000","74.27000","0","0","$SPXA"
"22081990","72.52000","72.52000","72.52000","72.52000","0","0","$SPXA"
"23081990","70.52000","70.52000","70.52000","70.52000","0","0","$SPXA"
"24081990","71.95000","71.95000","71.95000","71.95000","0","0","$SPXA"
"27081990","74.94000","74.94000","74.94000","74.94000","0","0","$SPXA"
"28081990","75.48000","75.48000","75.48000","75.48000","0","0","$SPXA"
"29081990","76.57000","76.57000","76.57000","76.57000","0","0","$SPXA"
"30081990","75.55000","75.55000","75.55000","75.55000","0","0","$SPXA"
"31081990","76.37000","76.37000","76.37000","76.37000","0","0","$SPXA"
"04091990","76.61000","76.61000","76.61000","76.61000","0","0","$SPXA"
"05091990","76.60000","76.60000","76.60000","76.60000","0","0","$SPXA"
"06091990","75.51000","75.51000","75.51000","75.51000","0","0","$SPXA"
"07091990","76.58000","76.58000","76.58000","76.58000","0","0","$SPXA"
"10091990","76.44000","76.44000","76.44000","76.44000","0","0","$SPXA"
"11091990","76.42000","76.42000","76.42000","76.42000","0","0","$SPXA"
"12091990","76.71000","76.71000","76.71000","76.71000","0","0","$SPXA"
"13091990","75.55000","75.55000","75.55000","75.55000","0","0","$SPXA"
"14091990","75.13000","75.13000","75.13000","75.13000","0","0","$SPXA"
"17091990","75.52000","75.52000","75.52000","75.52000","0","0","$SPXA"
"18091990","75.90000","75.90000","75.90000","75.90000","0","0","$SPXA"
"19091990","74.62000","74.62000","74.62000","74.62000","0","0","$SPXA"
"20091990","73.16000","73.16000","73.16000","73.16000","0","0","$SPXA"
"21091990","72.89000","72.89000","72.89000","72.89000","0","0","$SPXA"
"24091990","71.51000","71.51000","71.51000","71.51000","0","0","$SPXA"
"25091990","73.33000","73.33000","73.33000","73.33000","0","0","$SPXA"
"26091990","72.69000","72.69000","72.69000","72.69000","0","0","$SPXA"
"27091990","71.61000","71.61000","71.61000","71.61000","0","0","$SPXA"
"28091990","73.37000","73.37000","73.37000","73.37000","0","0","$SPXA"
"01101990","76.73000","76.73000","76.73000","76.73000","0","0","$SPXA"
"02101990","76.46000","76.46000","76.46000","76.46000","0","0","$SPXA"
"03101990","75.32000","75.32000","75.32000","75.32000","0","0","$SPXA"
"04101990","75.74000","75.74000","75.74000","75.74000","0","0","$SPXA"
"05101990","75.52000","75.52000","75.52000","75.52000","0","0","$SPXA"
"08101990","76.67000","76.67000","76.67000","76.67000","0","0","$SPXA"
"09101990","74.52000","74.52000","74.52000","74.52000","0","0","$SPXA"
"10101990","74.28000","74.28000","74.28000","74.28000","0","0","$SPXA"
"11101990","73.18000","73.18000","73.18000","73.18000","0","0","$SPXA"
"12101990","74.37000","74.37000","74.37000","74.37000","0","0","$SPXA"
"15101990","75.79000","75.79000","75.79000","75.79000","0","0","$SPXA"
"16101990","75.06000","75.06000","75.06000","75.06000","0","0","$SPXA"
"17101990","75.47000","75.47000","75.47000","75.47000","0","0","$SPXA"
"18101990","77.75000","77.75000","77.75000","77.75000","0","0","$SPXA"
"19101990","78.17000","78.17000","78.17000","78.17000","0","0","$SPXA"
"22101990","79.64000","79.64000","79.64000","79.64000","0","0","$SPXA"
"23101990","79.07000","79.07000","79.07000","79.07000","0","0","$SPXA"
"24101990","79.29000","79.29000","79.29000","79.29000","0","0","$SPXA"
"25101990","78.78000","78.78000","78.78000","78.78000","0","0","$SPXA"
"26101990","77.17000","77.17000","77.17000","77.17000","0","0","$SPXA"
"29101990","75.93000","75.93000","75.93000","75.93000","0","0","$SPXA"
"30101990","75.63000","75.63000","75.63000","75.63000","0","0","$SPXA"
"31101990","74.54000","74.54000","74.54000","74.54000","0","0","$SPXA"
"01111990","74.89000","74.89000","74.89000","74.89000","0","0","$SPXA"
"02111990","76.04000","76.04000","76.04000","76.04000","0","0","$SPXA"
"05111990","77.12000","77.12000","77.12000","77.12000","0","0","$SPXA"
"06111990","76.32000","76.32000","76.32000","76.32000","0","0","$SPXA"
"07111990","75.29000","75.29000","75.29000","75.29000","0","0","$SPXA"
"08111990","75.47000","75.47000","75.47000","75.47000","0","0","$SPXA"
"09111990","76.98000","76.98000","76.98000","76.98000","0","0","$SPXA"
"12111990","78.37000","78.37000","78.37000","78.37000","0","0","$SPXA"
"13111990","78.19000","78.19000","78.19000","78.19000","0","0","$SPXA"
"14111990","78.78000","78.78000","78.78000","78.78000","0","0","$SPXA"
"15111990","78.30000","78.30000","78.30000","78.30000","0","0","$SPXA"
"16111990","78.31000","78.31000","78.31000","78.31000","0","0","$SPXA"
"19111990","78.74000","78.74000","78.74000","78.74000","0","0","$SPXA"
"20111990","77.97000","77.97000","77.97000","77.97000","0","0","$SPXA"
"21111990","78.24000","78.24000","78.24000","78.24000","0","0","$SPXA"
"23111990","78.26000","78.26000","78.26000","78.26000","0","0","$SPXA"
"26111990","78.86000","78.86000","78.86000","78.86000","0","0","$SPXA"
"27111990","79.44000","79.44000","79.44000","79.44000","0","0","$SPXA"
"28111990","79.38000","79.38000","79.38000","79.38000","0","0","$SPXA"
"29111990","79.44000","79.44000","79.44000","79.44000","0","0","$SPXA"
"30111990","81.41000","81.41000","81.41000","81.41000","0","0","$SPXA"
"03121990","81.81000","81.81000","81.81000","81.81000","0","0","$SPXA"
"04121990","82.24000","82.24000","82.24000","82.24000","0","0","$SPXA"
"05121990","82.50000","82.50000","82.50000","82.50000","0","0","$SPXA"
"06121990","82.46000","82.46000","82.46000","82.46000","0","0","$SPXA"
"07121990","82.47000","82.47000","82.47000","82.47000","0","0","$SPXA"
"10121990","82.71000","82.71000","82.71000","82.71000","0","0","$SPXA"
"11121990","82.48000","82.48000","82.48000","82.48000","0","0","$SPXA"
"12121990","83.76000","83.76000","83.76000","83.76000","0","0","$SPXA"
"13121990","83.15000","83.15000","83.15000","83.15000","0","0","$SPXA"
"14121990","82.13000","82.13000","82.13000","82.13000","0","0","$SPXA"
"17121990","81.79000","81.79000","81.79000","81.79000","0","0","$SPXA"
"18121990","82.40000","82.40000","82.40000","82.40000","0","0","$SPXA"
"19121990","82.20000","82.20000","82.20000","82.20000","0","0","$SPXA"
"20121990","82.02000","82.02000","82.02000","82.02000","0","0","$SPXA"
"21121990","82.33000","82.33000","82.33000","82.33000","0","0","$SPXA"
"24121990","82.12000","82.12000","82.12000","82.12000","0","0","$SPXA"
"26121990","82.49000","82.49000","82.49000","82.49000","0","0","$SPXA"
"27121990","82.08000","82.08000","82.08000","82.08000","0","0","$SPXA"
"28121990","81.92000","81.92000","81.92000","81.92000","0","0","$SPXA"
"31121990","82.82000","82.82000","82.82000","82.82000","0","0","$SPXA"
"02011991","81.66000","81.66000","81.66000","81.66000","0","0","$SPXA"
"03011991","79.37000","79.37000","79.37000","79.37000","0","0","$SPXA"
"04011991","78.44000","78.44000","78.44000","78.44000","0","0","$SPXA"
"07011991","76.62000","76.62000","76.62000","76.62000","0","0","$SPXA"
"08011991","76.91000","76.91000","76.91000","76.91000","0","0","$SPXA"
"09011991","76.22000","76.22000","76.22000","76.22000","0","0","$SPXA"
"10011991","77.17000","77.17000","77.17000","77.17000","0","0","$SPXA"
"11011991","77.52000","77.52000","77.52000","77.52000","0","0","$SPXA"
"14011991","76.83000","76.83000","76.83000","76.83000","0","0","$SPXA"
"15011991","77.51000","77.51000","77.51000","77.51000","0","0","$SPXA"
"16011991","79.13000","79.13000","79.13000","79.13000","0","0","$SPXA"
"17011991","81.37000","81.37000","81.37000","81.37000","0","0","$SPXA"
"18011991","81.85000","81.85000","81.85000","81.85000","0","0","$SPXA"
"21011991","82.07000","82.07000","82.07000","82.07000","0","0","$SPXA"
"22011991","81.62000","81.62000","81.62000","81.62000","0","0","$SPXA"
"23011991","82.83000","82.83000","82.83000","82.83000","0","0","$SPXA"
"24011991","84.39000","84.39000","84.39000","84.39000","0","0","$SPXA"
"25011991","84.28000","84.28000","84.28000","84.28000","0","0","$SPXA"
"28011991","84.14000","84.14000","84.14000","84.14000","0","0","$SPXA"
"29011991","83.98000","83.98000","83.98000","83.98000","0","0","$SPXA"
"30011991","85.56000","85.56000","85.56000","85.56000","0","0","$SPXA"
"31011991","85.70000","85.70000","85.70000","85.70000","0","0","$SPXA"
"01021991","85.13000","85.13000","85.13000","85.13000","0","0","$SPXA"
"04021991","86.42000","86.42000","86.42000","86.42000","0","0","$SPXA"
"05021991","87.65000","87.65000","87.65000","87.65000","0","0","$SPXA"
"06021991","88.79000","88.79000","88.79000","88.79000","0","0","$SPXA"
"07021991","87.73000","87.73000","87.73000","87.73000","0","0","$SPXA"
"08021991","89.45000","89.45000","89.45000","89.45000","0","0","$SPXA"
"11021991","92.22000","92.22000","92.22000","92.22000","0","0","$SPXA"
"12021991","90.93000","90.93000","90.93000","90.93000","0","0","$SPXA"
"13021991","91.71000","91.71000","91.71000","91.71000","0","0","$SPXA"
"14021991","91.13000","91.13000","91.13000","91.13000","0","0","$SPXA"
"15021991","93.32000","93.32000","93.32000","93.32000","0","0","$SPXA"
"19021991","93.50000","93.50000","93.50000","93.50000","0","0","$SPXA"
"20021991","92.23000","92.23000","92.23000","92.23000","0","0","$SPXA"
"21021991","92.47000","92.47000","92.47000","92.47000","0","0","$SPXA"
"22021991","93.24000","93.24000","93.24000","93.24000","0","0","$SPXA"
"25021991","94.50000","94.50000","94.50000","94.50000","0","0","$SPXA"
"26021991","93.26000","93.26000","93.26000","93.26000","0","0","$SPXA"
"27021991","94.42000","94.42000","94.42000","94.42000","0","0","$SPXA"
"28021991","93.56000","93.56000","93.56000","93.56000","0","0","$SPXA"
"01031991","94.05000","94.05000","94.05000","94.05000","0","0","$SPXA"
"04031991","94.10000","94.10000","94.10000","94.10000","0","0","$SPXA"
"05031991","95.79000","95.79000","95.79000","95.79000","0","0","$SPXA"
"06031991","95.64000","95.64000","95.64000","95.64000","0","0","$SPXA"
"07031991","96.15000","96.15000","96.15000","96.15000","0","0","$SPXA"
"08031991","96.88000","96.88000","96.88000","96.88000","0","0","$SPXA"
"11031991","96.47000","96.47000","96.47000","96.47000","0","0","$SPXA"
"12031991","94.92000","94.92000","94.92000","94.92000","0","0","$SPXA"
"13031991","95.77000","95.77000","95.77000","95.77000","0","0","$SPXA"
"14031991","96.99000","96.99000","96.99000","96.99000","0","0","$SPXA"
"15031991","96.83000","96.83000","96.83000","96.83000","0","0","$SPXA"
"18031991","95.71000","95.71000","95.71000","95.71000","0","0","$SPXA"
"19031991","93.54000","93.54000","93.54000","93.54000","0","0","$SPXA"
"20031991","95.00000","95.00000","95.00000","95.00000","0","0","$SPXA"
"21031991","95.15000","95.15000","95.15000","95.15000","0","0","$SPXA"
